id;country;CO2;worker;water;energy;CO2_score;water_score;energy_score
3540;TRUE;17;4;1480,8;5,1;;;
3541;TRUE;16,8;4;1405,8;58,8;;;
3542;FALSE;14,7;3;1378,9;32,4;;;
3543;FALSE;33,8;4;820,3;37,1;;;
3544;TRUE;24,9;2;1140,2;45,5;;;
3545;TRUE;2,1;2;439,5;21,2;;;
3546;TRUE;42,1;2;1329,2;42,6;;;
3547;FALSE;28,6;2;504,1;28,4;;;
3548;FALSE;14,8;1;842,2;43,4;;;
3549;TRUE;19,1;4;1148,1;13,7;;;
3550;FALSE;29,5;5;741,3;2;;;
3551;FALSE;11,1;4;703,2;62,4;;;
3552;TRUE;6,2;3;905,3;13,3;;;
3553;FALSE;3,2;5;865,3;58,9;;;
3555;FALSE;38,4;4;914,6;62,8;;;
3557;TRUE;48,1;5;807;51,9;;;
3559;FALSE;16,3;5;628,3;65,1;;;
3561;FALSE;20,9;1;554,5;68,6;;;
3562;FALSE;18,4;4;1217,3;60,5;;;
3563;FALSE;11,6;4;1264,6;2,4;;;
3564;FALSE;6;3;468,4;38,6;;;
3565;TRUE;11;2;964,6;0,9;;;
3566;TRUE;22,4;5;1173,9;20,2;;;
3567;TRUE;48,7;2;1026,9;49,6;;;
3568;TRUE;19,1;5;1312,5;16;;;
3569;TRUE;23,9;2;1095,9;39,2;;;
3570;TRUE;3,2;3;476,3;14,2;;;
3571;FALSE;40,9;5;756,5;54,5;;;
3572;FALSE;27,9;5;426,1;16,2;;;
3573;FALSE;40,9;2;375;13;;;
3574;FALSE;49,9;4;1301,9;58,9;;;
3575;FALSE;18,3;5;932,5;66;;;
3576;FALSE;42;2;919,3;45,9;;;
3577;TRUE;21,4;5;1099,2;22,5;;;
3578;FALSE;0,6;1;1373,7;4,3;;;
3579;TRUE;45,9;1;534,7;63,1;;;
3580;FALSE;25,6;1;936,6;16,4;;;
3581;FALSE;25,2;3;623;37,6;;;
3582;TRUE;8;4;311,6;22,9;;;
3583;TRUE;31,2;5;814,3;13,5;;;
3584;TRUE;7,9;1;1447,6;46,9;;;
3585;FALSE;32,5;3;533,9;11,8;;;
3586;FALSE;43,8;5;1298;34,6;;;
3587;TRUE;23;2;797;8,9;;;
3588;FALSE;1,4;1;422,8;13,9;;;
3589;TRUE;44,4;2;932,5;1,5;;;
3590;TRUE;9,6;5;824;69,1;;;
3591;FALSE;31;1;1246,3;30,5;;;
3592;TRUE;48,3;2;862;69,6;;;
3593;TRUE;4,3;1;1461,5;39,2;;;
3594;FALSE;3,5;1;1354;10,6;;;
3595;FALSE;11,5;5;1400,7;56,1;;;
3596;FALSE;34,8;2;881,6;53,6;;;
3597;FALSE;48,7;3;716,3;9,9;;;
3598;FALSE;43,6;1;1130,2;59,4;;;
3599;TRUE;6,4;2;349,6;48,7;;;
3600;TRUE;4,3;4;1050,2;28;;;
3601;FALSE;9,6;3;1041;11,1;;;
3602;FALSE;40,8;1;1454,3;49,1;;;
3603;TRUE;6,8;3;529,9;45,5;;;
3604;TRUE;24,9;5;838,3;44,9;;;
3605;FALSE;41,2;4;332,9;33,5;;;
3606;TRUE;19,8;4;1293,3;63;;;
3607;TRUE;42,5;4;999,1;6,3;;;
3608;TRUE;7,6;4;713,6;9;;;
3609;TRUE;42,4;3;1008,8;40,2;;;
3610;FALSE;13,9;3;427,8;27,1;;;
3611;TRUE;15,6;2;586,1;4;;;
3612;FALSE;37,9;2;946,1;50,3;;;
3613;TRUE;28,7;5;1365,9;53,7;;;
3614;TRUE;14,6;1;602;40,3;;;
3615;TRUE;5;4;1064,1;32,9;;;
3616;FALSE;29;4;1119,6;58,6;;;
3617;TRUE;9,2;1;625,1;54,2;;;
3618;TRUE;42,1;4;406,3;5,5;;;
3619;FALSE;15,3;1;376,5;54,1;;;
3620;TRUE;37,5;5;1046,8;16,9;;;
3621;TRUE;34,8;2;1294,1;52,2;;;
3622;FALSE;24,1;3;576,9;66,5;;;
3623;FALSE;6;5;448,4;0,5;;;
3624;TRUE;48,5;1;946,9;7,7;;;
3625;TRUE;23,4;5;1262,5;49,6;;;
3626;TRUE;1,7;3;779,6;37,9;;;
3627;TRUE;3,7;4;1155,8;66,3;;;
3628;FALSE;25,6;3;362,2;28,3;;;
3629;TRUE;23,1;4;320;56,3;;;
3630;TRUE;22;5;371,1;1,7;;;
3631;TRUE;2,1;2;1227,7;31,3;;;
3632;FALSE;36,5;2;1291,4;60,4;;;
3633;TRUE;31,6;2;1014,9;51,2;;;
3634;TRUE;7,8;2;513,3;26,3;;;
3636;FALSE;12,1;1;465,7;19,1;;;
3637;TRUE;46,1;1;509,5;22;;;
3638;TRUE;14,6;3;585,3;4,4;;;
3639;FALSE;7;5;850,4;58,3;;;
3640;FALSE;18,1;2;795,5;27,9;;;
3641;FALSE;21,9;1;879,9;47,8;;;
3642;FALSE;14,4;4;1241,7;14,9;;;
3643;TRUE;15,2;1;1430,4;17,6;;;
3644;FALSE;25,1;3;684,7;33,2;;;
3645;FALSE;26,8;4;353,5;65,9;;;
3646;FALSE;24,9;3;1179,6;8,2;;;
3647;TRUE;12,2;4;1198,3;68;;;
3648;TRUE;14,4;4;912,5;44,2;;;
3649;TRUE;5,2;5;974,1;53,5;;;
3650;FALSE;35,6;3;1469,7;26,5;;;
3651;TRUE;27,3;1;1243,8;65,7;;;
3652;FALSE;38,2;1;314,3;6,5;;;
3653;FALSE;32,6;2;1012,7;56,7;;;
3654;TRUE;29,2;3;656,1;69,3;;;
3655;FALSE;24,3;1;562,6;60,2;;;
3656;FALSE;20,9;4;1040,6;46,7;;;
3657;TRUE;14,5;3;569,9;49,5;;;
3658;TRUE;32,5;3;1402,6;69,8;;;
3659;TRUE;31,6;5;1073,7;23,5;;;
3660;TRUE;11,8;3;746,7;26,4;;;
3661;TRUE;26,8;3;864,3;54,2;;;
3662;FALSE;22,3;5;417,6;4;;;
3663;FALSE;17,8;3;376,3;46,8;;;
3664;TRUE;12,1;1;414;2,4;;;
3665;FALSE;4,3;4;1091,2;34,4;;;
3666;TRUE;26,9;5;1460,5;67,4;;;
3667;FALSE;20,1;1;798,7;41;;;
3668;FALSE;41,7;2;1493,4;47,6;;;
3669;FALSE;40,5;5;1226,6;15,1;;;
3670;TRUE;2,8;4;856,7;21,2;;;
3671;FALSE;0,6;2;1038,9;45,8;;;
3672;TRUE;11,1;4;782,4;24,3;;;
3673;FALSE;19,5;4;902,8;60,8;;;
3674;TRUE;10,6;3;476;11,5;;;
3675;FALSE;25,9;4;1125,5;31,3;;;
3676;FALSE;17,4;2;544,9;31,4;;;
3677;FALSE;45,5;4;352;6,9;;;
3679;FALSE;8;2;1395,1;62,9;;;
3680;TRUE;45,7;2;1020;25,2;;;
3681;FALSE;14,7;4;1096,2;59,7;;;
3682;FALSE;39;5;973,4;19,1;;;
3683;TRUE;48,5;2;1071,9;62;;;
3684;FALSE;43,2;5;1055,7;7;;;
3685;TRUE;10,3;4;881,6;61,1;;;
3686;FALSE;34,7;1;924,1;1,7;;;
3687;FALSE;35;5;1235,1;39,8;;;
3688;FALSE;46,4;5;621,3;19,7;;;
3689;TRUE;47,5;5;1016,4;20,8;;;
3690;FALSE;9,2;3;417,8;8,2;;;
3691;FALSE;41,2;5;665,1;54,5;;;
3693;TRUE;33,2;2;1159,2;64,2;;;
3694;TRUE;14,8;2;560,7;52,1;;;
3696;FALSE;25,7;5;379,8;57;;;
3697;TRUE;23,5;2;1493,4;11,5;;;
3698;TRUE;11,3;3;1203,4;54,4;;;
3699;TRUE;28,2;5;498,3;43,6;;;
3700;TRUE;1,5;4;484,2;1,6;;;
3702;TRUE;38;1;1155,8;68,4;;;
3703;FALSE;40,8;2;1288,1;66,9;;;
3704;FALSE;36,7;4;1151,8;56,8;;;
3705;TRUE;17;4;1141,2;29,3;;;
3706;FALSE;42,3;2;379;11,1;;;
3707;TRUE;32,1;3;961,6;56,4;;;
3708;FALSE;42,9;4;1113,3;56,9;;;
3709;FALSE;1,7;1;507;27;;;
3710;TRUE;20,2;4;1262,2;53,9;;;
3711;TRUE;25,3;2;1324,6;40,2;;;
3712;TRUE;14,1;5;1330,9;11,4;;;
3713;TRUE;7,9;1;317,7;39,4;;;
3714;TRUE;45,1;4;1275;36,9;;;
3715;FALSE;46,6;5;1338,7;5,4;;;
3716;TRUE;6,5;5;1019,8;47,2;;;
3717;TRUE;25,1;3;344,8;33,3;;;
3718;TRUE;41,7;4;1237,5;59,9;;;
3719;TRUE;11,3;5;1491,3;54,8;;;
3720;TRUE;9,1;1;940,5;46;;;
3721;FALSE;1,5;4;667,8;22,1;;;
3722;TRUE;34,7;1;1058,5;29,3;;;
3723;FALSE;32,7;4;1029,4;24,8;;;
3724;FALSE;12,4;4;375,1;22,6;;;
3725;TRUE;19,3;4;850,4;37,5;;;
3726;TRUE;1,2;2;1105;3;;;
3727;FALSE;32,9;3;684,9;1,9;;;
3728;TRUE;45,2;4;1015,8;53,4;;;
3730;TRUE;34,3;1;1020,2;14,2;;;
3731;TRUE;42,9;5;1098,4;46,1;;;
3732;TRUE;49;3;671,5;63,3;;;
3733;TRUE;43,6;3;525,3;45,6;;;
3734;FALSE;45,7;3;1155,3;42,8;;;
3735;FALSE;23,9;3;1338,1;16;;;
3736;TRUE;28,5;2;629,5;46,9;;;
3737;FALSE;9,1;5;983,2;35,7;;;
3739;TRUE;37,5;3;1248,7;47,9;;;
3740;FALSE;34,7;4;1216,1;28,6;;;
3741;FALSE;25,6;2;1129;61,2;;;
3742;FALSE;25,2;4;1084,2;25,4;;;
3743;TRUE;49,6;2;1200,9;13;;;
3745;TRUE;35,4;4;342;38,8;;;
3746;TRUE;28,8;4;759,4;29,9;;;
3747;FALSE;11;4;399,2;55,6;;;
3748;FALSE;18,9;3;545,1;19,1;;;
3749;TRUE;19,5;2;1397,5;68,6;;;
3750;FALSE;6,4;1;1216,8;36,8;;;
3751;FALSE;17,2;5;395,9;13,1;;;
3752;FALSE;9,6;3;1428,7;46,5;;;
3753;FALSE;34;4;314,2;38,8;;;
3755;FALSE;42,7;1;638,7;18,9;;;
3756;TRUE;43,7;3;416;3,5;;;
3757;FALSE;3,6;4;1134,2;44,6;;;
3758;FALSE;10,2;2;1141,6;28,6;;;
3759;TRUE;26;4;908,3;56,8;;;
3760;TRUE;5,3;2;1300,9;59,7;;;
3761;FALSE;32,2;2;1204,7;24,8;;;
3762;TRUE;13,5;1;743,3;44,2;;;
3763;FALSE;42,4;2;1425,5;39,2;;;
3764;TRUE;28,2;3;1213,5;9;;;
3765;TRUE;7;3;541,4;65,9;;;
3766;TRUE;2,1;3;353,6;52,4;;;
3767;FALSE;22,8;2;381,4;53,4;;;
3768;FALSE;27,5;5;1089,8;7;;;
3769;TRUE;47,9;5;571,3;5,2;;;
3770;TRUE;23,1;4;1278,4;45,3;;;
3771;TRUE;37,3;2;590;43,2;;;
3772;TRUE;7,8;4;454;48,7;;;
3773;FALSE;34,7;4;520,6;32,1;;;
3774;FALSE;13,8;4;957,5;5,7;;;
3775;FALSE;28,6;5;898,8;66,2;;;
3776;TRUE;24;5;1092,4;31,8;;;
3777;FALSE;18,2;1;402,5;47,8;;;
3778;FALSE;11,8;1;990,1;42,9;;;
3779;TRUE;23,6;3;399,1;40;;;
3780;FALSE;28,3;3;702,5;53,2;;;
3781;TRUE;14,6;1;1124,8;61,9;;;
3782;TRUE;47,7;3;1489,7;44;;;
3783;TRUE;19,1;4;1156,6;19,7;;;
3784;FALSE;12,4;4;885,7;45,1;;;
3785;FALSE;38,1;4;1115,8;4,8;;;
3786;TRUE;49,6;1;1474,6;36,3;;;
3787;FALSE;48;3;1161,4;61;;;
3788;TRUE;22,5;5;1431,8;54;;;
3789;FALSE;10;1;843,2;19,1;;;
3790;FALSE;40,4;5;320,9;1,8;;;
3791;TRUE;11,3;3;842,3;33,7;;;
3792;FALSE;44,7;4;1064,4;3,4;;;
3793;FALSE;30,9;3;315,7;49,8;;;
3794;TRUE;38,3;5;1053,7;1;;;
3795;FALSE;39,1;2;1264,2;45,4;;;
3796;FALSE;7,5;1;1005,2;17,5;;;
3797;TRUE;24,9;2;313,3;28,1;;;
3798;TRUE;23,9;2;1247,2;12;;;
3799;TRUE;23,5;5;1156,1;20,5;;;
3800;FALSE;18,5;4;319,6;34;;;
3801;TRUE;43,4;2;1115,6;50,7;;;
3803;TRUE;28,1;3;1040,6;2,4;;;
3804;TRUE;43,9;5;310,5;13;;;
3805;TRUE;29,1;2;652,8;28,2;;;
3806;TRUE;31,9;4;1286,3;62,7;;;
3807;TRUE;9,2;3;829,4;49,2;;;
3808;FALSE;23,5;2;572,9;35,8;;;
3809;TRUE;36;4;357,2;7,1;;;
3810;TRUE;32,5;2;1301,2;12;;;
3811;TRUE;37,7;4;437,7;6;;;
3812;FALSE;10,4;4;1273;53,5;;;
3813;FALSE;23,5;3;822,2;3,1;;;
3814;FALSE;35,7;4;819;53,2;;;
3815;FALSE;17,3;3;1290,9;43,3;;;
3816;TRUE;13,1;4;536,4;51,4;;;
3817;FALSE;35,3;2;1259;66,3;;;
3818;FALSE;26,4;1;1090,2;43,9;;;
3819;FALSE;44,4;4;1495,4;4,5;;;
3821;TRUE;47,4;1;1277,8;20,6;;;
3822;FALSE;42,4;1;743,7;65;;;
3823;TRUE;36,5;1;404,9;11;;;
3824;FALSE;33,9;1;1475,6;62,2;;;
3825;TRUE;48,6;2;1054,1;26,8;;;
3826;TRUE;31,8;2;538,4;13,2;;;
3827;FALSE;15,6;1;383,9;21,5;;;
3828;TRUE;2,7;3;933;9,8;;;
3829;TRUE;48,5;4;751,9;11,5;;;
3830;FALSE;44,8;3;996,7;54,1;;;
3831;FALSE;28,9;2;508;23,8;;;
3832;FALSE;14,1;1;560,1;18,7;;;
3833;FALSE;18,3;2;970,4;32,6;;;
3834;TRUE;5,1;3;1354,8;12,2;;;
3835;TRUE;25,5;5;1096,3;56,9;;;
3836;FALSE;49,5;2;389;46,9;;;
3837;FALSE;36,7;2;479;21;;;
3838;FALSE;6,5;5;1070,8;56,8;;;
3839;FALSE;43;5;456;9,2;;;
3840;FALSE;28,2;4;594,7;36,5;;;
3841;TRUE;20,8;4;384,5;65,9;;;
3842;TRUE;36,9;5;921,1;45,8;;;
3843;TRUE;5,5;4;1263,7;27,6;;;
3844;TRUE;1,6;5;869,2;37,3;;;
3845;FALSE;40,4;3;1495,6;53,3;;;
3846;TRUE;16,4;4;1435,6;53;;;
3847;TRUE;8,9;2;1461,6;66,5;;;
3848;FALSE;30,3;5;1410,5;15,6;;;
3849;TRUE;37,8;1;1102,3;42,1;;;
3850;FALSE;15,5;3;798,8;5;;;
3851;TRUE;21,3;1;1418;23,2;;;
3852;TRUE;11,2;2;449,8;5,8;;;
3853;TRUE;26,8;3;993,8;38,2;;;
3854;FALSE;17,9;4;1499,9;24,5;;;
3855;TRUE;45,1;5;491;1,4;;;
3856;TRUE;43,8;3;664,5;57,1;;;
3858;FALSE;26,3;1;1492,2;70;;;
3859;FALSE;31,3;3;977,5;28,6;;;
3860;FALSE;33,4;3;493,7;27,2;;;
3862;TRUE;26,9;4;1401,4;59,6;;;
3863;FALSE;44;5;555;4,1;;;
3864;TRUE;11;2;1074,5;14;;;
3865;FALSE;45;4;1121;58,8;;;
3866;TRUE;23,3;5;713,5;19,4;;;
3867;TRUE;30,5;3;709,9;46;;;
3868;TRUE;19,6;5;1179,6;43,2;;;
3869;FALSE;6,7;4;985,7;64,1;;;
3870;TRUE;11,1;3;992,6;66;;;
3871;TRUE;39,8;2;454,5;59,3;;;
3872;FALSE;11,5;1;952,1;57;;;
3873;TRUE;17;3;817,8;66,6;;;
3874;TRUE;3,7;2;1248,9;11,3;;;
3875;FALSE;41,6;5;1002,2;58,1;;;
3876;TRUE;40,3;5;1020,3;54,7;;;
3877;TRUE;39,1;4;392,1;40;;;
3878;TRUE;6,1;5;1367,3;50,9;;;
3879;TRUE;27,4;5;1156,7;38,7;;;
3880;FALSE;16,2;1;473,5;62,4;;;
3881;TRUE;42,1;3;1430,6;4,1;;;
3882;FALSE;45,9;4;676,7;6,8;;;
3883;FALSE;28,2;3;593,5;32;;;
3884;FALSE;5,1;4;1211,7;21,8;;;
3885;TRUE;11,1;1;952,2;7;;;
3886;FALSE;14,2;3;1056,8;45,8;;;
3887;TRUE;14,7;3;1369,3;42,5;;;
3888;TRUE;45,7;5;882,2;66,6;;;
3889;FALSE;48,3;1;484,2;40,5;;;
3890;TRUE;6,9;5;668,4;10,8;;;
3891;FALSE;7,9;4;478,4;13;;;
3892;TRUE;29,3;1;1122,3;48,8;;;
3893;FALSE;34,6;5;1302,6;49,9;;;
3894;TRUE;3,9;4;902,2;32,3;;;
3895;FALSE;12,7;4;1485,8;19,1;;;
3896;FALSE;36,5;4;713,2;26,4;;;
3897;FALSE;30,6;2;522,2;35,5;;;
3898;FALSE;34,6;3;1079,8;41,9;;;
3900;FALSE;41,5;3;1193,6;31,8;;;
3901;FALSE;41,6;4;681,6;1,2;;;
3902;FALSE;4,1;2;901,8;34,4;;;
3903;FALSE;30,2;5;1401;67,7;;;
3904;TRUE;36,8;1;742,2;58;;;
3905;TRUE;30,6;4;907,5;28,5;;;
3906;FALSE;17,2;5;1337,1;5,1;;;
3907;FALSE;4,2;3;1065,7;30;;;
3908;TRUE;22,7;1;1098,4;24,2;;;
3909;TRUE;44,9;1;1223,8;44;;;
3910;TRUE;41,4;5;1141;60,7;;;
3911;TRUE;5,4;3;1427,4;48,3;;;
3912;FALSE;49;3;1078,1;61;;;
3913;FALSE;12,4;1;1300,3;54,8;;;
3914;FALSE;36,8;2;391,9;1,5;;;
3915;FALSE;18,8;4;1386;43,9;;;
3916;FALSE;18,4;1;1425,9;36,5;;;
3917;TRUE;42,6;1;855,9;37,6;;;
3918;TRUE;8,3;1;808,8;61,1;;;
3919;TRUE;37,8;1;667,2;41,1;;;
3920;FALSE;2,2;1;1408,1;14;;;
3921;FALSE;10,7;4;507,7;33,2;;;
3922;FALSE;23,9;2;903,9;22;;;
3923;FALSE;36,6;3;991,1;33,5;;;
3924;TRUE;43,9;3;395,7;60,1;;;
3925;TRUE;38;4;739,2;5;;;
3926;FALSE;12,9;3;1152,8;3;;;
3927;TRUE;49,1;3;1179,5;45,6;;;
3928;FALSE;10,7;3;862;20,2;;;
3929;FALSE;30,2;3;305,3;5,2;;;
3930;FALSE;16,8;2;354,7;45,6;;;
3931;FALSE;41,8;5;679,6;50,1;;;
3932;FALSE;23,1;4;553,7;19,6;;;
3933;TRUE;44,7;3;930,3;3,4;;;
3934;TRUE;47,1;1;548,3;25,6;;;
3935;FALSE;47,5;1;743,4;20,1;;;
3936;FALSE;43,8;3;818;63,6;;;
3937;TRUE;37,9;3;927,5;66,8;;;
3938;TRUE;38,1;5;1207,5;1,4;;;
3939;TRUE;33,2;4;1390,3;25,7;;;
3940;FALSE;45,5;4;546,1;50,4;;;
3941;FALSE;32,8;2;1258,9;34,8;;;
3942;FALSE;33,3;5;1252,8;31,5;;;
3943;TRUE;30,9;5;1258,7;58,5;;;
3944;FALSE;11;2;1489,2;33,6;;;
3945;TRUE;13,2;2;633,4;22,1;;;
3946;FALSE;13,3;1;313;48,9;;;
3947;FALSE;15;3;1385,8;36,6;;;
3948;TRUE;16,4;2;835,3;18,6;;;
3949;FALSE;33,6;5;589,3;51,6;;;
3950;TRUE;18,5;2;1471,6;37,3;;;
3951;TRUE;5,3;5;698,7;36,9;;;
3952;TRUE;14,4;5;442,4;29,6;;;
3953;TRUE;5,6;1;1365,3;66,3;;;
3954;TRUE;1,5;2;918,9;9,6;;;
3955;FALSE;27,4;4;794;5,6;;;
3956;TRUE;2,7;4;485,9;40,7;;;
3957;FALSE;14,7;5;1096,2;42,8;;;
3958;FALSE;21,4;3;807,8;62,1;;;
3959;FALSE;3,8;2;321;51;;;
3960;FALSE;3,7;5;522,3;45,3;;;
3961;TRUE;41,9;5;998,7;65,7;;;
3962;FALSE;22,6;2;1443;34,3;;;
3963;TRUE;21,6;1;493,6;38,1;;;
3964;TRUE;2,9;4;750,6;51,9;;;
3965;FALSE;4,1;4;798,1;66,5;;;
3966;TRUE;3,9;5;1074,2;61,6;;;
3967;TRUE;21,3;2;733,1;34,7;;;
3968;FALSE;20,9;3;1195,7;58,8;;;
3969;TRUE;17,3;3;1315,3;33,5;;;
3970;TRUE;21,6;2;1339,1;36;;;
3971;FALSE;26,2;4;417,5;10,8;;;
3972;TRUE;41,4;5;1045,5;29,3;;;
3973;FALSE;47,8;4;744;11,3;;;
3974;FALSE;33,3;3;1250,4;21,3;;;
3975;TRUE;21;4;907,5;31,4;;;
3976;TRUE;27,8;4;559,7;30,8;;;
3977;TRUE;49,5;3;427,6;27,8;;;
3978;TRUE;21,7;2;445,8;34,5;;;
3979;FALSE;4,2;3;472,2;11,8;;;
3980;TRUE;20,4;2;1130,6;64,8;;;
3982;TRUE;27,1;2;467,5;59,1;;;
3985;TRUE;13,4;4;1161,9;4,9;;;
3987;FALSE;47,4;2;460,7;11,9;;;
3988;TRUE;6,8;5;946,6;29,2;;;
3990;TRUE;37,3;5;737,4;49,8;;;
3992;FALSE;28,4;5;1392,5;61,3;;;
3994;TRUE;3,6;1;323,2;15;;;
3996;TRUE;29,2;1;529,6;46,5;;;
3998;FALSE;49;5;409,8;10,4;;;
4000;FALSE;14,8;4;778,9;24,1;;;
4002;FALSE;25,6;3;1445,7;48,6;;;
4003;FALSE;5,9;2;366,7;22,9;;;
4004;TRUE;46,5;4;833,5;39,6;;;
4005;FALSE;9,8;2;403,1;65,9;;;
4006;TRUE;2,1;4;595,7;8,6;;;
4007;TRUE;20,2;1;691,7;35,9;;;
4008;TRUE;9,3;1;1138,4;52,1;;;
4009;FALSE;17;3;1481,8;62,7;;;
4010;TRUE;9,8;5;1220,7;29,3;;;
4011;FALSE;40,6;5;1367,2;41;;;
4012;TRUE;19;5;1058,2;23,8;;;
4013;FALSE;3,7;1;1448;21,8;;;
4014;TRUE;30;5;1092,2;45,2;;;
4015;TRUE;24,1;3;875,2;18,7;;;
4016;TRUE;26,2;4;1376,9;47,6;;;
4017;TRUE;40,1;5;911,8;64,7;;;
4018;TRUE;3,6;4;850,6;56,6;;;
4019;TRUE;23;4;393,9;36;;;
4020;TRUE;30,7;1;739,2;53,9;;;
4021;FALSE;12,3;5;1142,4;34,9;;;
4022;FALSE;5,9;1;940,4;20,7;;;
4023;TRUE;47,4;2;1299,3;37,5;;;
4024;TRUE;23,7;5;1377,6;42,4;;;
4025;TRUE;17,4;3;1194,9;41,2;;;
4026;FALSE;2;1;835;25;;;
4027;FALSE;48,6;4;1379,7;23,5;;;
4028;TRUE;11,3;2;1310,5;53,6;;;
4029;TRUE;29,7;1;1366,9;56,5;;;
4030;TRUE;34,6;4;1082,8;16,8;;;
4031;TRUE;17,8;4;1419,7;13,1;;;
4032;FALSE;10,7;3;318,9;2,4;;;
4033;TRUE;45,9;1;978,3;67,1;;;
4035;FALSE;31,2;3;1442,7;59,3;;;
4036;TRUE;21,3;2;1284,9;63,3;;;
4037;TRUE;9,3;1;1312,6;14,9;;;
4038;TRUE;27,6;4;1439,7;37,5;;;
4039;TRUE;17,9;2;1046,3;51,9;;;
4040;TRUE;24,2;4;385,1;32,9;;;
4041;TRUE;33;2;1053,4;23,5;;;
4042;FALSE;17,2;5;885,2;46,9;;;
4043;FALSE;45,6;2;1071,9;55;;;
4044;TRUE;28,3;1;622,3;5,4;;;
4045;TRUE;22,7;1;1450,9;31,2;;;
4046;FALSE;20,3;1;740,1;64,7;;;
4047;FALSE;38,2;1;846,4;32,9;;;
4048;FALSE;38,3;5;1428,7;56,1;;;
4049;FALSE;17,9;3;562,6;8,3;;;
4050;TRUE;47,6;5;1411,4;43,3;;;
4051;TRUE;46,6;1;1016,6;56;;;
4052;FALSE;4,3;5;1318,2;25,4;;;
4053;FALSE;47,3;2;1448,7;2,6;;;
4054;FALSE;24,6;3;1460,9;8,8;;;
4055;FALSE;33,4;1;1201,6;14,7;;;
4057;TRUE;10,7;2;1212,4;59,8;;;
4058;TRUE;47;3;783,1;2,5;;;
4059;TRUE;22,6;5;384,2;38,5;;;
4060;TRUE;15,1;3;1282,8;57;;;
4061;FALSE;45,6;1;1474,2;55,8;;;
4062;TRUE;34,3;1;1078,9;1,4;;;
4063;TRUE;28,5;2;502,7;52;;;
4064;FALSE;22,4;4;1430,8;57,6;;;
4065;FALSE;18,4;1;1268,9;46;;;
4066;TRUE;16;1;493;36,8;;;
4067;FALSE;11,7;4;899,6;68,9;;;
4068;TRUE;45,3;5;765,8;5,6;;;
4069;TRUE;9,9;5;1440,4;45,7;;;
4070;FALSE;14;2;1260,3;52,4;;;
4071;FALSE;16,4;5;1190,9;26,1;;;
4072;TRUE;12,3;2;780,8;70;;;
4073;FALSE;24,6;3;531,5;64,7;;;
4074;TRUE;38,4;2;354,2;9,6;;;
4075;TRUE;48,3;3;307,9;5,5;;;
4076;FALSE;28,8;5;536,3;34,6;;;
4077;FALSE;22,5;1;1067,3;5,7;;;
4078;FALSE;14,3;1;1391,4;39,3;;;
4079;FALSE;2,4;3;430,8;11;;;
4080;FALSE;26,3;4;1175,4;19,6;;;
4081;FALSE;7,7;3;1066,6;62,5;;;
4082;FALSE;41,8;1;742,8;47;;;
4083;FALSE;34,5;1;1278;50,1;;;
4084;TRUE;42,1;5;1382,1;43;;;
4085;TRUE;19,1;4;332,1;3;;;
4086;FALSE;31,2;4;314,2;7,3;;;
4087;FALSE;23,8;3;725,3;4,4;;;
4088;TRUE;35,7;2;1416,2;5;;;
4089;TRUE;39;5;673,6;28,8;;;
4090;TRUE;45,6;3;1045,6;22,4;;;
4091;TRUE;30;2;1486,8;61,7;;;
4092;TRUE;35,5;1;1079,7;56,2;;;
4093;FALSE;40;2;493,6;28,5;;;
4094;FALSE;43,8;5;304,4;68,8;;;
4095;TRUE;27,4;1;1027,5;21,2;;;
4096;FALSE;47,8;2;509,2;33,2;;;
4097;FALSE;16,7;2;523,2;36,3;;;
4098;TRUE;17,8;5;1161,1;61,9;;;
4099;FALSE;18;2;329,9;42,6;;;
4100;TRUE;49,2;3;1307,4;44,3;;;
4101;TRUE;4,7;4;1355,3;15,9;;;
4102;FALSE;45,1;1;1113,4;58,2;;;
4103;TRUE;7,7;1;1442,5;16,4;;;
4104;TRUE;3,4;1;1008,7;40,4;;;
4105;FALSE;36,5;5;350,8;12,1;;;
4106;TRUE;8,1;2;948,9;18,4;;;
4107;TRUE;42,5;4;1027,8;35;;;
4108;TRUE;46,5;5;572,1;64,5;;;
4109;FALSE;35,7;5;1251,8;46,8;;;
4110;TRUE;22,8;4;527,4;49,3;;;
4111;TRUE;40,7;4;896,3;6,2;;;
4112;FALSE;8,4;2;826,2;48,6;;;
4113;FALSE;38,7;4;696,8;45,8;;;
4114;TRUE;10,8;5;458,1;42,9;;;
4115;TRUE;22,1;1;844,6;46;;;
4116;TRUE;14,1;5;1377;7,7;;;
4118;FALSE;22,8;1;939,2;32,9;;;
4120;TRUE;15,4;3;671,5;42,1;;;
4122;TRUE;40;5;1278,7;51,3;;;
4124;TRUE;21,8;5;653,7;51,7;;;
4125;FALSE;48;3;615,8;13,2;;;
4127;FALSE;16,4;5;1118,1;31,2;;;
4129;FALSE;37,4;4;1053,7;58,5;;;
4131;FALSE;19,4;5;486,1;2,9;;;
4132;FALSE;9,6;3;482,6;8,9;;;
4133;FALSE;44,4;1;731,3;67,7;;;
4134;TRUE;31,9;4;610,6;49,8;;;
4135;TRUE;14,4;5;622,6;19,3;;;
4136;TRUE;23,7;2;1319,7;8,1;;;
4137;FALSE;4,1;4;327,5;69,9;;;
4138;FALSE;27,9;1;1412,8;25,7;;;
4139;TRUE;15;2;620,9;16;;;
